VIN,Date,TotalVoltage,TotalCurrent,CellMaxVoltage,CellMinVoltage,MaxTemperature,MinTemperature,Label
46GWV01A4YMDKECHL,2019-12-02,343.1144578313253,1.5862835959221495,3.5775403151065803,3.5642882298424468,21.005560704355887,18.6209453197405,0.0
46GWV01A4YMDKECHL,2019-12-03,358.48555155875295,-0.17008393285371692,3.7406498800959236,3.722104316546762,23.22482014388489,20.60191846522782,0.0
46GWV01A4YMDKECHL,2019-12-04,357.4924079320113,-0.28974504249291844,3.730139376770538,3.7124810198300287,23.35014164305949,20.71558073654391,0.0
46GWV01A4YMDKECHL,2019-12-05,355.250315380883,0.11834061135371172,3.706344978165939,3.6890795730228048,25.16690926734595,22.500727802037847,0.0
46GWV01A4YMDKECHL,2019-12-06,358.08961267605633,1.0332746478873238,3.736278755868545,3.7181496478873237,23.072769953051644,20.102699530516432,0.0
46GWV01A4YMDKECHL,2019-12-07,375.337559429477,-7.163232963549921,3.9177575277337566,3.897064976228209,21.537242472266243,18.62282091917591,0.0
46GWV01A4YMDKECHL,2019-12-08,347.73703491700047,2.0243846594161417,3.6268225529479103,3.61219118488838,23.195764167143675,21.071551230681166,0.0
46GWV01A4YMDKECHL,2019-12-09,360.83295847750867,-0.7256487889273355,3.765320501730104,3.7469537197231837,25.652681660899653,23.094723183391004,0.0
46GWV01A4YMDKECHL,2019-12-10,351.01608040201,1.0869346733668337,3.6615757358219674,3.645213926776741,24.5678391959799,22.35032304379038,0.0
46GWV01A4YMDKECHL,2019-12-11,358.3187973997833,0.3503791982665228,3.7390601300108344,3.721125135427952,25.306067172264356,22.763813651137596,0.0
46GWV01A4YMDKECHL,2019-12-12,358.0835133598635,0.13439454235360979,3.736324616259238,3.7183524729960205,23.773735076748153,21.28538942581012,0.0
46GWV01A4YMDKECHL,2019-12-13,376.3975328947368,2.950493421052631,3.9312023026315788,3.9038848684210525,21.332236842105264,19.20230263157895,0.0
46GWV01A4YMDKECHL,2019-12-14,352.8854263565891,-0.11795865633074935,3.6808457364341085,3.6659811369509043,23.835658914728683,21.802842377260983,0.0
46GWV01A4YMDKECHL,2019-12-15,357.14121851599725,-0.44455411844792325,3.7265970047651464,3.7097518720217835,25.263104152484683,23.26718856364874,0.0
46GWV01A4YMDKECHL,2019-12-16,358.56770472895033,0.24342560553633186,3.740953863898501,3.72409169550173,25.62226066897347,23.63898500576701,0.0
46GWV01A4YMDKECHL,2019-12-17,358.98027090694933,0.5256772673733812,3.745802120141343,3.7283486454652532,23.614840989399294,21.56595995288575,0.0
46GWV01A4YMDKECHL,2019-12-18,359.8138385502471,-0.8271416803953868,3.7545399505766066,3.7367619439868207,24.50205930807249,21.84678747940692,0.0
46GWV01A4YMDKECHL,2019-12-19,391.04,0.0,4.0846,4.0578,19.6,16.6,0.0
46GWV01A4YMDKECHL,2019-12-20,353.3645161290322,17.412634408602152,3.690967741935484,3.6636478494623654,15.78763440860215,13.940860215053764,0.0
46GWV01A4YMDKECHL,2019-12-21,nan,nan,nan,nan,nan,nan,nan
46GWV01A4YMDKECHL,2019-12-22,352.8799826439109,0.2649985536592423,3.680738501590975,3.6658377205669654,24.093433612959213,22.090830199595025,0.0
46GWV01A4YMDKECHL,2019-12-23,347.6303772336201,-4.024685638649901,3.6240311052283256,3.6130172071475846,22.627399073461284,19.54798146922568,0.0
46GWV01A4YMDKECHL,2019-12-24,358.0988188976378,0.3560179977502812,3.7352047244094484,3.7184128233970752,24.44431946006749,21.553430821147355,0.0
46GWV01A4YMDKECHL,2019-12-25,351.97636625119844,0.8311601150527328,3.6706457334611695,3.656167305848514,25.64717162032598,23.51294343240652,0.0
46GWV01A4YMDKECHL,2019-12-26,370.0584117032392,-0.21358411703239347,3.862239289446186,3.8411138975966566,26.687565308254964,24.55067920585162,0.0
46GWV01A4YMDKECHL,2019-12-27,350.8764918625678,-3.0509041591320067,3.6587332730560576,3.645118444846293,18.48915009041591,16.42133815551537,0.0
46GWV01A4YMDKECHL,2019-12-28,378.8882105263158,-0.8754736842105264,3.9549873684210524,3.9306084210526318,16.69684210526316,14.657894736842104,0.0
46GWV01A4YMDKECHL,2019-12-29,358.62924503311257,-0.2756291390728473,3.740519205298013,3.7247104635761588,24.916291390728478,23.123708609271524,0.0
46GWV01A4YMDKECHL,2019-12-30,352.481778425656,6.452332361516037,3.6767390670553937,3.659310495626822,23.78134110787172,21.463556851311953,0.0
46GWV01A4YMDKECHL,2019-12-31,358.81296296296296,-0.15353535353535322,3.7440488215488217,3.726722222222222,21.803030303030305,18.52861952861953,0.0
46GWV01A4YMDKECHL,2020-01-01,375.3324468085106,2.054787234042553,3.918654255319149,3.8945851063829786,20.48404255319149,17.579787234042552,0.0
46GWV01A4YMDKECHL,2020-01-02,350.8267015706806,-2.685602094240838,3.658054973821989,3.6456623036649214,22.073298429319372,19.70418848167539,0.0
91A6CMF214RS7EVDY,2019-10-01,375.9420168067227,-7.049579831932773,3.9236504201680673,3.900549579831933,29.194957983193277,26.89579831932773,0.0
91A6CMF214RS7EVDY,2019-10-02,391.2,0.0,4.084,4.058,25.0,24.0,0.0
91A6CMF214RS7EVDY,2019-10-03,371.4383451957295,3.754804270462634,3.8762971530249115,3.8531512455516013,28.287366548042705,26.016014234875446,0.0
91A6CMF214RS7EVDY,2019-10-04,362.5410200364298,-1.2974863387978144,3.7803351548269584,3.7631486338797817,30.09326047358834,27.767941712204006,0.0
91A6CMF214RS7EVDY,2019-10-05,365.3019448946515,8.406158833063209,3.8093695299837917,3.7901896272285245,28.20421393841167,26.564019448946514,0.0
91A6CMF214RS7EVDY,2019-10-06,361.2132437619961,-1.4809341010876518,3.7659884836852204,3.749754958413308,29.855726167626358,28.012156110044785,0.0
91A6CMF214RS7EVDY,2019-10-07,362.15798449612396,9.99875968992248,3.7762449612403097,3.758201550387597,28.052713178294574,26.244961240310076,0.0
91A6CMF214RS7EVDY,2019-10-08,370.01053435114505,-1.416412213740458,3.8599229007633586,3.8391297709923666,28.3793893129771,26.351908396946566,0.0
91A6CMF214RS7EVDY,2019-10-09,362.0356063268892,-1.064463971880492,3.775134973637961,3.7581223198594027,28.505096660808437,26.51458699472759,0.0
91A6CMF214RS7EVDY,2019-10-10,354.2062421185372,1.0382093316519543,3.6919520807061788,3.6776910466582593,30.018915510718788,28.32219419924338,0.0
91A6CMF214RS7EVDY,2019-10-11,384.0377308707124,-6.321899736147757,4.008343007915568,3.984532981530343,28.353562005277045,26.24538258575198,0.0
91A6CMF214RS7EVDY,2019-10-12,358.9393406593406,-0.03043956043956024,3.7413714285714286,3.7258362637362636,29.585714285714285,27.747252747252748,0.0
91A6CMF214RS7EVDY,2019-10-13,367.4691358024691,6.813271604938271,3.8340972222222223,3.8136651234567904,30.094135802469136,28.40895061728395,0.0
91A6CMF214RS7EVDY,2019-10-14,361.0635434412265,-0.9360136286201025,3.763774787052811,3.7482623509369675,28.62793867120954,26.79114139693356,0.0
91A6CMF214RS7EVDY,2019-10-15,367.386040609137,-0.5107106598984769,3.8314355329949237,3.812968020304569,27.91319796954315,25.9497461928934,0.0
91A6CMF214RS7EVDY,2019-10-16,356.3194690265486,7.610730088495575,3.7149126106194688,3.6981615044247786,27.543141592920353,25.756637168141594,0.0
91A6CMF214RS7EVDY,2019-10-17,360.6652460456942,-1.3481546572934975,3.7597306678383133,3.7437899824253074,27.99604569420035,26.303602811950793,0.0
91A6CMF214RS7EVDY,2019-10-18,365.96731955023574,-0.09009793253536423,3.817410591222343,3.7980743561842587,28.679724338048604,26.825535001813567,0.0
91A6CMF214RS7EVDY,2019-10-19,364.6057647963105,-1.2363566487317437,3.802435049961568,3.7846256725595695,26.983858570330515,24.99692544196772,0.0
91A6CMF214RS7EVDY,2019-10-20,362.0359798994974,-0.33577889447236203,3.7759577889447233,3.7576145728643215,27.405527638190954,25.394472361809044,0.0
91A6CMF214RS7EVDY,2019-10-21,384.85771905424195,-2.6663421418636997,4.017290681502086,3.992450625869263,27.567454798331017,25.446453407510432,0.0
91A6CMF214RS7EVDY,2019-10-22,355.4034775888717,3.137867078825348,3.704242658423493,3.689579598145286,27.883307573415767,26.38408037094281,0.0
91A6CMF214RS7EVDY,2019-10-23,369.7647759500851,-2.085479296653432,3.8570510493477026,3.837162790697674,28.158252977878615,26.376630743051617,0.0
91A6CMF214RS7EVDY,2019-10-24,351.3967789165446,3.1062957540263536,3.6606632503660324,3.6487203513909225,28.191800878477306,26.480234260614935,0.0
91A6CMF214RS7EVDY,2019-10-25,357.3825203252032,1.0539837398373988,3.7252280487804876,3.7094170731707314,29.985365853658536,28.40569105691057,0.0
91A6CMF214RS7EVDY,2019-10-26,356.01236210253086,-0.02190136275146024,3.7106051265412066,3.6953822193380925,27.781635301752107,26.123945489941597,0.0
91A6CMF214RS7EVDY,2019-10-27,364.9651875330164,0.703592181722134,3.8037617538298996,3.7884727945060748,27.561014263074483,25.881669307976757,0.0
91A6CMF214RS7EVDY,2019-10-28,354.2814051031107,-0.5601537923802871,3.6908500524292207,3.6784113946172665,27.837469416288013,25.96644529884656,0.0
91A6CMF214RS7EVDY,2019-10-29,377.4865284974093,-6.636960276338515,3.9378272884283247,3.9165423143350604,28.17616580310881,26.60103626943005,0.0
91A6CMF214RS7EVDY,2019-10-30,352.28138718173835,4.328533801580334,3.6700597014925376,3.657677787532923,26.120280948200175,24.251097453906937,0.0
91A6CMF214RS7EVDY,2019-10-31,368.9344950848972,-0.7658623771224308,3.847222520107238,3.8284789991063453,28.16264521894549,26.473637176050044,0.0
91A6CMF214RS7EVDY,2019-11-01,357.0392628205128,0.20989583333333356,3.7205124198717945,3.706674278846154,26.957932692307693,25.16746794871795,0.0
91A6CMF214RS7EVDY,2019-11-02,369.65023299161226,-0.0881640260950607,3.855524697110904,3.8358536812674737,28.17148182665424,26.388630009319666,0.0
91A6CMF214RS7EVDY,2019-11-03,356.919690424766,-0.6359611231101513,3.719045356371491,3.7056051115910726,27.73686105111591,26.06155507559395,0.0
91A6CMF214RS7EVDY,2019-11-04,380.9659680638722,-3.5482035928143714,3.9755299401197606,3.9524700598802394,26.7624750499002,24.976047904191617,0.0
91A6CMF214RS7EVDY,2019-11-05,361.7612431444241,2.191224862888483,3.7719168190127967,3.7548820840950645,26.636197440585008,24.70292504570384,0.0
91A6CMF214RS7EVDY,2019-11-06,363.8540843214756,2.9399209486166002,3.7942641633728593,3.775687747035573,27.175889328063242,25.419631093544137,0.0
91A6CMF214RS7EVDY,2019-11-07,360.1694877505568,-1.2749220489977726,3.7540797327394206,3.738873496659243,27.644097995545657,25.97728285077951,0.0
91A6CMF214RS7EVDY,2019-11-08,367.87404520654707,-1.8490257209664849,3.837166017147311,3.817785658612627,27.389711613406078,25.423226812159,0.0
91A6CMF214RS7EVDY,2019-11-09,366.9837662337662,7.805627705627705,3.831452380952381,3.804346320346321,25.354978354978353,23.41125541125541,0.0
91A6CMF214RS7EVDY,2019-11-10,364.5997962510187,-1.2262428687856561,3.8029633251833745,3.784737571312143,28.28321108394458,26.462510187449062,0.0
91A6CMF214RS7EVDY,2019-11-11,362.2901462174189,0.0949141767323581,3.7779230769230767,3.7603808010171647,27.51875397329943,25.689764780673872,0.0
91A6CMF214RS7EVDY,2019-11-12,354.6304918032786,8.057377049180328,3.697328961748634,3.680726775956284,26.567213114754097,24.727868852459018,0.0
91A6CMF214RS7EVDY,2019-11-13,359.68069390039165,0.6559597090095125,3.7494700615556797,3.7335573587017348,28.003917179630665,26.38836038052602,0.0
91A6CMF214RS7EVDY,2019-11-14,359.25343023255806,0.15325581395348858,3.7447215116279073,3.7289877906976745,26.8,24.88779069767442,0.0
91A6CMF214RS7EVDY,2019-11-15,363.9176309483053,-1.497877439233139,3.7937593289969187,3.777902430674427,27.874015748031496,26.11708319068812,0.0
91A6CMF214RS7EVDY,2019-11-16,370.9478571428571,-0.8115178571428574,3.868261607142857,3.8495196428571425,26.680357142857144,24.654464285714287,0.0
91A6CMF214RS7EVDY,2019-11-17,366.0397315982106,-0.9492883285888571,3.816018706791379,3.7992366815778773,28.500610004066694,26.485969906466043,0.0
91A6CMF214RS7EVDY,2019-11-18,351.4832710978342,4.200224047796864,3.6619260642270346,3.6496437640029877,26.29798356982823,24.230022404779685,0.0
91A6CMF214RS7EVDY,2019-11-19,377.49984350547726,-2.586150234741784,3.9389006259780914,3.9163552425665102,27.61189358372457,25.110328638497652,0.0
91A6CMF214RS7EVDY,2019-11-20,352.687619047619,4.428095238095238,3.6745206349206354,3.6612428571428564,25.821428571428573,24.06031746031746,0.0
91A6CMF214RS7EVDY,2019-11-21,360.73132722200074,-1.1615783180550012,3.7602869669190913,3.7446237544838583,27.063371861299323,25.474691111996812,0.0
91A6CMF214RS7EVDY,2019-11-22,363.4154808444097,3.260985144644253,3.789450351837373,3.771697419859265,27.134480062548867,25.39171227521501,0.0
91A6CMF214RS7EVDY,2019-11-23,368.3927862939585,-3.616771866546438,3.8418286744815147,3.8238863841298474,28.328223624887286,26.55004508566276,0.0
91A6CMF214RS7EVDY,2019-11-24,367.64656488549616,2.4333969465648866,3.8347814885496185,3.8150715648854963,26.233778625954198,24.129770992366414,0.0
91A6CMF214RS7EVDY,2019-11-25,358.21066988950275,-2.159081491712707,3.7337707182320443,3.7184668508287295,26.581491712707184,24.326657458563535,0.0
91A6CMF214RS7EVDY,2019-11-26,361.5891870867366,-0.2664332944379619,3.770255931544146,3.7534881369117072,25.985608712563206,24.11746402178141,0.0
91A6CMF214RS7EVDY,2019-11-27,352.98455790784556,9.102490660024907,3.6808542963885427,3.6632478206724786,25.074719800747197,22.90535491905355,0.0
91A6CMF214RS7EVDY,2019-11-28,366.73793103448276,-2.0354990925589838,3.8234511796733215,3.806444283121597,26.167332123411978,24.24573502722323,0.0
91A6CMF214RS7EVDY,2019-11-29,380.33475609756096,5.157621951219513,3.967423780487805,3.9455823170731708,21.807926829268293,20.109756097560975,0.0
91A6CMF214RS7EVDY,2019-11-30,351.4378181818182,19.145090909090907,3.6634509090909093,3.6451054545454546,23.901818181818182,21.734545454545454,0.0
91A6CMF214RS7EVDY,2019-12-01,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-02,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-03,391.0,0.0,4.081,4.0569999999999995,20.0,18.0,0.0
91A6CMF214RS7EVDY,2019-12-04,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-05,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-06,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-07,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-08,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-09,356.69962616822426,11.117383177570094,3.7172579439252336,3.7019700934579443,24.83177570093458,23.252336448598133,0.0
91A6CMF214RS7EVDY,2019-12-10,359.33671599718105,-1.5269908386187456,3.74557399577167,3.7302156448202957,26.599718111346018,24.86892177589852,0.0
91A6CMF214RS7EVDY,2019-12-11,355.88796389167493,5.012537612838517,3.709015045135406,3.6945486459378136,24.883650952858577,22.842527582748243,0.0
91A6CMF214RS7EVDY,2019-12-12,364.5526247288503,-1.8086767895878524,3.801244685466377,3.7835874186550984,25.313232104121475,23.233839479392625,0.0
91A6CMF214RS7EVDY,2019-12-13,352.26696990902724,2.6717984604618614,3.6703463960811757,3.6576780965710287,25.218334499650105,23.181245626312105,0.0
91A6CMF214RS7EVDY,2019-12-14,380.82412280701743,-6.758552631578947,3.9738442982456137,3.950881578947368,28.82675438596491,26.82236842105263,0.0
91A6CMF214RS7EVDY,2019-12-15,351.0857465212485,1.5545317788642343,3.657929296728094,3.645477623166604,27.254230913877397,25.442647611884166,0.0
91A6CMF214RS7EVDY,2019-12-16,370.53494753833735,1.0188054882970135,3.8637473769168684,3.844326069410815,25.840193704600484,23.83535108958838,0.0
91A6CMF214RS7EVDY,2019-12-17,381.7447963800904,-6.611990950226244,3.981233031674208,3.9606131221719454,25.122171945701357,23.08371040723982,0.0
91A6CMF214RS7EVDY,2019-12-18,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-19,351.8267702936096,5.026683937823834,3.666189982728843,3.6500872193436957,23.947322970639032,21.860103626943005,0.0
91A6CMF214RS7EVDY,2019-12-20,369.50878459687124,-7.33682310469314,3.8514476534296027,3.83565102286402,27.696750902527075,25.853188929001202,0.0
91A6CMF214RS7EVDY,2019-12-21,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-22,355.01805929919135,9.905256064690027,3.7013517520215635,3.6815256064690027,24.66846361185984,22.881401617250674,0.0
91A6CMF214RS7EVDY,2019-12-23,359.640025466893,-1.7469439728353147,3.748322156196944,3.732520797962649,26.382852292020374,24.100594227504246,0.0
91A6CMF214RS7EVDY,2019-12-24,375.71921921921916,3.9384384384384385,3.9201771771771767,3.8962372372372376,26.67267267267267,24.725225225225227,0.0
91A6CMF214RS7EVDY,2019-12-25,362.6984623270118,-1.0302921578677595,3.781100973859559,3.763620194771912,24.414146591491544,22.625832906201946,0.0
91A6CMF214RS7EVDY,2019-12-26,373.40382475660635,-2.402920723226704,3.8951272600834494,3.8733887343532682,24.96036161335188,23.067454798331017,0.0
91A6CMF214RS7EVDY,2019-12-27,365.15261923377636,0.1836591086786542,3.807756059421423,3.7876731821735734,24.030492572322128,21.876465989053948,0.0
91A6CMF214RS7EVDY,2019-12-28,391.4625,0.0,4.084,4.059375,19.875,18.0,0.0
91A6CMF214RS7EVDY,2019-12-29,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2019-12-30,391.2,0.0,4.082,4.059,18.0,17.0,0.0
91A6CMF214RS7EVDY,2019-12-31,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2020-01-01,nan,nan,nan,nan,nan,nan,nan
91A6CMF214RS7EVDY,2020-01-02,358.29751332149203,-1.2866785079928957,3.734387211367673,3.717181172291297,26.516873889875665,24.75488454706927,0.0
U60FL3TP1C8AWRK27,2019-10-01,352.8308959421454,0.19204499799116106,3.678277219766975,3.664675572519084,29.34471675371635,27.854560064282843,0.0
U60FL3TP1C8AWRK27,2019-10-02,363.60793209876533,-1.3181172839506174,3.789977160493827,3.7775373456790122,28.232407407407408,26.580555555555556,0.0
U60FL3TP1C8AWRK27,2019-10-03,362.6395923677363,-0.5082393755420642,3.7801921075455334,3.7678386816999128,29.537727666955767,27.67215958369471,0.0
U60FL3TP1C8AWRK27,2019-10-04,363.54437367303603,0.024133050247699545,3.7895003538570418,3.7770537862703466,28.607926397735316,26.87190375088464,0.0
U60FL3TP1C8AWRK27,2019-10-05,362.6261886792453,0.5510943396226414,3.78001358490566,3.7675237735849056,29.665660377358492,27.985660377358492,0.0
U60FL3TP1C8AWRK27,2019-10-06,362.61458179126566,0.309474463360474,3.7798541820873424,3.767182087342709,29.179866765358994,27.6239822353812,0.0
U60FL3TP1C8AWRK27,2019-10-07,362.9925531914893,-0.3703457446808517,3.7838823138297872,3.7708849734042555,29.143617021276597,27.617021276595743,0.0
U60FL3TP1C8AWRK27,2019-10-08,351.96489501312334,5.090748031496063,3.6686325459317586,3.6556292650918634,26.78018372703412,25.329396325459317,0.0
U60FL3TP1C8AWRK27,2019-10-09,354.22158018867924,-1.12063679245283,3.6920978773584907,3.68035534591195,28.38993710691824,26.871069182389938,0.0
U60FL3TP1C8AWRK27,2019-10-10,368.39946058091283,-1.8584647302904556,3.8405016597510375,3.826963900414938,28.623651452282157,27.015352697095437,0.0
U60FL3TP1C8AWRK27,2019-10-11,363.00152736529486,0.3114552397114978,3.784390750954603,3.7705799745439124,28.56215528213831,27.100975816716165,0.0
U60FL3TP1C8AWRK27,2019-10-12,370.19409351927806,-0.08646431501230487,3.8598408531583264,3.845060705496308,28.557834290401967,27.086136177194422,0.0
U60FL3TP1C8AWRK27,2019-10-13,360.1379128137384,0.11938573315719947,3.754081902245707,3.7418464332893,28.64861294583884,26.65323645970938,0.0
U60FL3TP1C8AWRK27,2019-10-14,361.06896849374186,0.11139404402244257,3.7635571860164005,3.7511864479930943,27.065602071644367,25.438498057833407,0.0
U60FL3TP1C8AWRK27,2019-10-15,360.75761697497273,0.06659412404787843,3.7601670293797604,3.7471762785636558,26.961915125136017,25.56746463547334,0.0
U60FL3TP1C8AWRK27,2019-10-16,358.0655060352832,0.46843082636954503,3.732277623026927,3.7187599814298977,27.24791086350975,25.75348189415042,0.0
U60FL3TP1C8AWRK27,2019-10-17,362.1204487506374,-0.1442631310555837,3.77491075981642,3.761223865374809,27.486486486486488,25.87251402345742,0.0
U60FL3TP1C8AWRK27,2019-10-18,367.907296137339,-0.2398426323319022,3.8353333333333337,3.820282546494992,27.484263233190273,25.87052932761087,0.0
U60FL3TP1C8AWRK27,2019-10-19,392.11181102362195,-0.03307086614173228,4.086763779527559,4.071787401574804,21.700787401574804,20.291338582677167,0.0
U60FL3TP1C8AWRK27,2019-10-20,361.61610381488424,0.674108818011257,3.7697439024390245,3.7555894308943087,27.464665415884927,25.98686679174484,0.0
U60FL3TP1C8AWRK27,2019-10-21,360.18021818181813,-0.552836363636363,3.754458181818181,3.741092,27.640727272727272,26.125090909090908,0.0
U60FL3TP1C8AWRK27,2019-10-22,357.01787521079257,0.10189713322091054,3.7212634907251263,3.708753372681282,28.114671163575043,26.57630691399663,0.0
U60FL3TP1C8AWRK27,2019-10-23,364.5317572335921,0.04396612561750125,3.8000261115031764,3.7859237826393795,27.877205363443895,26.287226534932955,0.0
U60FL3TP1C8AWRK27,2019-10-24,370.3862217954873,-0.12674027844455069,3.8617897263562164,3.845675948151704,27.464234277484397,25.746999519923186,0.0
U60FL3TP1C8AWRK27,2019-10-25,367.50722713864303,-0.024705014749261865,3.8315132743362827,3.815824483775811,27.135693215339234,25.542035398230087,0.0
U60FL3TP1C8AWRK27,2019-10-26,362.08043749999996,-0.23287499999999967,3.77446125,3.7602268750000003,27.426875,26.0325,0.0
U60FL3TP1C8AWRK27,2019-10-27,365.2228228228228,-0.43849849849849815,3.807484084084084,3.79352012012012,27.37837837837838,25.912312312312313,0.0
U60FL3TP1C8AWRK27,2019-10-28,366.26682859125606,-0.21596113809854256,3.81841360166551,3.8034337265787643,26.74531575294934,25.469812630117975,0.0
U60FL3TP1C8AWRK27,2019-10-29,365.4303934871098,0.4609226594301231,3.8096784260515606,3.795143826322931,26.618724559023068,25.360922659430123,0.0
U60FL3TP1C8AWRK27,2019-10-30,370.75520995334364,-0.21944012441679614,3.865823483670296,3.8497970451010888,26.950233281493002,25.350699844479006,0.0
U60FL3TP1C8AWRK27,2019-10-31,371.53287671232874,0.12982086406743945,3.8742244467860907,3.8573292939936774,27.23972602739726,25.54214963119073,0.0
U60FL3TP1C8AWRK27,2019-11-01,369.73520066889625,-0.058862876254180296,3.85525,3.839166387959866,27.31438127090301,25.80685618729097,0.0
U60FL3TP1C8AWRK27,2019-11-02,368.3559677419354,0.1957258064516135,3.840762903225807,3.8250258064516136,27.993548387096773,26.516935483870967,0.0
U60FL3TP1C8AWRK27,2019-11-03,356.39122727272724,0.2875,3.71479,3.7015913636363638,28.013181818181817,26.365454545454547,0.0
U60FL3TP1C8AWRK27,2019-11-04,357.85922501100833,0.6383971818582119,3.7301761338617347,3.717233817701453,28.926023778071333,27.37472479084104,0.0
U60FL3TP1C8AWRK27,2019-11-05,371.2459498207885,-0.2705376344086019,3.8703168458781367,3.8547082437275986,26.563440860215053,25.078136200716845,0.0
U60FL3TP1C8AWRK27,2019-11-06,369.4192118226601,0.2268121041520064,3.851462350457424,3.8357382125263904,26.83743842364532,25.55665024630542,0.0
U60FL3TP1C8AWRK27,2019-11-07,368.54833795013843,0.2418282548476453,3.842621883656509,3.827094182825485,26.150969529085874,24.787396121883656,0.0
U60FL3TP1C8AWRK27,2019-11-08,371.1539407086044,0.23065798987707817,3.8700412147505423,3.8537375271149674,25.770788141720896,24.387563268257413,0.0
U60FL3TP1C8AWRK27,2019-11-09,363.8766879886282,0.4108742004264395,3.793749111584932,3.778437810945274,26.225302061122957,24.77043354655295,0.0
U60FL3TP1C8AWRK27,2019-11-10,356.4330769230769,-0.43135746606334807,3.7159601809954754,3.7021746606334838,28.673755656108597,27.00633484162896,0.0
U60FL3TP1C8AWRK27,2019-11-11,370.48922863099375,-0.048088950660180554,3.86314107018763,3.846851980542043,26.050034746351635,24.559416261292565,0.0
U60FL3TP1C8AWRK27,2019-11-12,365.8854035087719,0.44645614035087644,3.8149599999999997,3.799517894736842,27.065964912280702,25.520701754385964,0.0
U60FL3TP1C8AWRK27,2019-11-13,366.3032623169108,0.0038615179760320786,3.8193395472703062,3.8035872170439418,26.135153129161118,24.775632490013315,0.0
U60FL3TP1C8AWRK27,2019-11-14,368.2717691342534,0.1851317440401508,3.8402089084065243,3.8238419071518193,25.9573400250941,24.601003764115433,0.0
U60FL3TP1C8AWRK27,2019-11-15,368.5679906542056,0.04361370716510903,3.843297507788162,3.827130062305296,25.909657320872274,24.57943925233645,0.0
U60FL3TP1C8AWRK27,2019-11-16,362.3007187350263,-0.2479635840919983,3.777518926689027,3.7632002874940103,27.966938188787733,26.420220412074748,0.0
U60FL3TP1C8AWRK27,2019-11-17,362.5970890410958,0.21192922374429235,3.780337899543379,3.766593607305936,28.731164383561644,27.29052511415525,0.0
U60FL3TP1C8AWRK27,2019-11-18,368.7434254888739,-0.03762643290627119,3.845612946729602,3.828694538098449,24.536075522589346,23.19554956169926,0.0
U60FL3TP1C8AWRK27,2019-11-19,367.3803183791606,-0.3369030390738057,3.831303183791606,3.815576700434154,26.431259044862518,24.97250361794501,0.0
U60FL3TP1C8AWRK27,2019-11-20,366.89849334267694,0.41594253679046933,3.8265273300630693,3.810550455501051,25.881920112123336,24.17063770147162,0.0
U60FL3TP1C8AWRK27,2019-11-21,358.90872401141456,-0.7008560945780676,3.7414390542193234,3.729245006114961,27.73746432939258,25.948226661231146,0.0
U60FL3TP1C8AWRK27,2019-11-22,356.5998800959232,10.026978417266188,3.717153477218225,3.702890887290168,25.95803357314149,24.546762589928058,0.0
U60FL3TP1C8AWRK27,2019-11-23,359.331066571224,-5.491839656406586,3.745012168933429,3.733831782390838,28.192555476020043,26.62419470293486,0.0
U60FL3TP1C8AWRK27,2019-11-24,359.3144557073601,0.6051564565888066,3.745822388717497,3.7321868664609963,26.973115910092552,25.59585720581754,0.0
U60FL3TP1C8AWRK27,2019-11-25,366.00730496453895,0.18531914893617035,3.81559219858156,3.799978014184397,24.718439716312055,23.321985815602837,0.0
U60FL3TP1C8AWRK27,2019-11-26,363.9691275167785,0.23239780353874293,3.794244051250763,3.778862721171446,23.951799877974373,22.6973764490543,0.0
U60FL3TP1C8AWRK27,2019-11-27,364.6547469677959,0.08147218736930144,3.8017967377666255,3.785648264324551,24.48180677540778,22.990798828941866,0.0
U60FL3TP1C8AWRK27,2019-11-28,361.527515015015,-0.6006006006006009,3.7686798048048042,3.7545281531531534,25.809684684684683,24.31756756756757,0.0
U60FL3TP1C8AWRK27,2019-11-29,369.55290196078425,0.13972549019607833,3.852972549019608,3.837629411764706,25.204313725490195,23.71372549019608,0.0
U60FL3TP1C8AWRK27,2019-11-30,362.1392737430167,-0.10776536312849193,3.775115642458101,3.760845251396648,25.981564245810056,24.441899441340784,0.0
U60FL3TP1C8AWRK27,2019-12-01,367.08048211508554,-0.0544323483670292,3.826693623639192,3.811621306376361,25.444012441679625,23.742612752721616,0.0
U60FL3TP1C8AWRK27,2019-12-02,364.613350340136,-0.2457482993197279,3.8011683673469396,3.786103741496599,24.783163265306122,23.18324829931973,0.0
